product_id,brand_name,generic_name,manufacturer,dosage_form,strength,pack_size,price,discount_percent,final_price,is_prescription_required,drug_type,therapeutic_class,storage_condition,shelf_life_months,country,availability_status,rating,num_reviews,contains_ai_generated_label
P01277,HealPlus,Amoxicillin,Global Remedies,Capsule,50mg,15,1551.57,15,1318.83,Yes,Prescription,Antibiotic,Room Temp,36,India,Out of stock,3.0,57,Yes
P01278,PharmaOne,Metformin,Nova Life,Injection,5mg,15,540.68,15,459.58,No,Prescription,Antidiabetic,Refrigerated,31,UK,Limited,2.6,176,Yes
P01279,LifeCare,Omeprazole,Sun Healthcare,Capsule,500mg,30,302.14,0,302.14,Yes,OTC,Antidiabetic,Refrigerated,18,Bangladesh,Limited,2.9,61,No
P01280,Medix,Atorvastatin,Nova Life,Ointment,50mg,20,470.75,10,423.68,No,Prescription,Antibiotic,Room Temp,16,India,Out of stock,2.8,130,No
P01281,Medix,Paracetamol,ABC Pharma,Tablet,50mg,20,847.32,10,762.59,No,Prescription,Antacid,Room Temp,34,India,Out of stock,4.5,32,No
P01282,BioTrust,Atorvastatin,Nova Life,Ointment,250mg,30,1771.46,5,1682.89,No,OTC,Antibiotic,Room Temp,15,India,In stock,3.4,431,No
P01283,Medix,Omeprazole,Medicare Ltd,Ointment,5mg,20,969.97,10,872.97,No,Prescription,Antidiabetic,Refrigerated,33,USA,Out of stock,2.9,119,No
P01284,BioTrust,Atorvastatin,Nova Life,Injection,50mg,30,484.16,10,435.74,No,OTC,Analgesic,Room Temp,12,India,Limited,2.9,396,Yes
P01285,HealPlus,Amoxicillin,Sun Healthcare,Injection,5mg,20,1948.09,20,1558.47,Yes,OTC,Analgesic,Refrigerated,30,UK,Out of stock,3.8,467,No
P01286,Medix,Metformin,Medicare Ltd,Capsule,500mg,30,52.56,15,44.68,Yes,Prescription,Antacid,Refrigerated,14,USA,Limited,3.6,285,No
P01287,BioTrust,Amoxicillin,Medicare Ltd,Tablet,100mg,20,517.04,15,439.48,Yes,Prescription,Antihypertensive,Room Temp,24,USA,Limited,3.9,278,No
P01288,HealPlus,Amoxicillin,Sun Healthcare,Tablet,50mg,10,1251.45,20,1001.16,No,Prescription,Antidiabetic,Room Temp,14,USA,Out of stock,3.6,137,Yes
P01289,PharmaOne,Atorvastatin,Nova Life,Capsule,5mg,10,1627.58,5,1546.2,No,Prescription,Antidiabetic,Room Temp,16,Bangladesh,Limited,3.7,245,No
P01290,LifeCare,Metformin,Global Remedies,Tablet,50mg,20,326.87,15,277.84,Yes,OTC,Antacid,Room Temp,15,USA,Limited,3.3,360,No
P01291,PharmaOne,Metformin,Global Remedies,Ointment,50mg,20,494.81,15,420.59,Yes,Prescription,Antidiabetic,Room Temp,23,Canada,Limited,2.7,405,Yes
P01292,Medix,Amoxicillin,Medicare Ltd,Syrup,50mg,10,1465.92,10,1319.33,Yes,Prescription,Antihypertensive,Room Temp,28,UK,Limited,3.5,386,Yes
P01293,PharmaOne,Atorvastatin,Sun Healthcare,Injection,50mg,30,1430.8,15,1216.18,Yes,Prescription,Analgesic,Refrigerated,32,India,Limited,3.7,260,No
P01294,Medix,Metformin,Global Remedies,Capsule,500mg,20,1485.46,5,1411.19,Yes,Prescription,Analgesic,Room Temp,34,Bangladesh,Limited,3.5,57,No
P01295,HealPlus,Omeprazole,Sun Healthcare,Ointment,500mg,20,1384.06,10,1245.65,No,OTC,Antidiabetic,Room Temp,13,UK,Out of stock,4.6,125,No
P01296,PharmaOne,Atorvastatin,Nova Life,Ointment,5mg,30,50.52,15,42.94,No,OTC,Antacid,Refrigerated,28,Canada,Out of stock,4.9,127,Yes
P01297,HealPlus,Paracetamol,Sun Healthcare,Syrup,500mg,10,1438.44,15,1222.67,No,OTC,Antacid,Room Temp,19,Bangladesh,Out of stock,4.5,145,No
P01298,HealPlus,Amoxicillin,ABC Pharma,Ointment,100mg,30,695.53,20,556.42,Yes,Prescription,Antidiabetic,Room Temp,21,India,Out of stock,4.7,391,Yes
P01299,LifeCare,Atorvastatin,Global Remedies,Ointment,5mg,15,122.37,0,122.37,Yes,OTC,Antidiabetic,Room Temp,33,Bangladesh,In stock,4.2,431,Yes
P01300,BioTrust,Paracetamol,Medicare Ltd,Injection,5mg,20,730.79,10,657.71,Yes,OTC,Antibiotic,Room Temp,19,India,Out of stock,3.9,127,Yes
P01301,LifeCare,Paracetamol,Global Remedies,Ointment,5mg,15,645.41,0,645.41,No,OTC,Analgesic,Room Temp,28,India,Out of stock,4.1,204,Yes
P01302,BioTrust,Atorvastatin,Medicare Ltd,Injection,250mg,10,935.62,0,935.62,Yes,Prescription,Antidiabetic,Room Temp,33,UK,Out of stock,2.7,378,Yes
P01303,PharmaOne,Paracetamol,ABC Pharma,Tablet,5mg,10,820.95,0,820.95,Yes,Prescription,Antihypertensive,Refrigerated,27,India,In stock,4.6,55,No
P01304,LifeCare,Omeprazole,Sun Healthcare,Ointment,500mg,20,1107.65,0,1107.65,No,OTC,Antacid,Room Temp,25,Canada,Out of stock,4.3,446,Yes
P01305,Medix,Metformin,ABC Pharma,Tablet,5mg,20,614.23,15,522.1,Yes,Prescription,Analgesic,Room Temp,18,Canada,Out of stock,4.8,366,Yes
P01306,Medix,Metformin,Nova Life,Syrup,5mg,30,1545.69,5,1468.41,Yes,Prescription,Antidiabetic,Refrigerated,18,UK,In stock,3.7,434,No
P01307,PharmaOne,Metformin,Medicare Ltd,Capsule,100mg,30,1792.73,0,1792.73,Yes,OTC,Antacid,Room Temp,14,USA,Out of stock,3.8,89,No
P01308,BioTrust,Paracetamol,ABC Pharma,Ointment,500mg,15,1481.18,0,1481.18,Yes,Prescription,Antacid,Room Temp,35,UK,Limited,4.3,189,No
P01309,HealPlus,Metformin,Global Remedies,Ointment,500mg,10,1854.09,0,1854.09,No,Prescription,Antidiabetic,Refrigerated,17,Canada,In stock,3.9,123,Yes
P01310,LifeCare,Omeprazole,Nova Life,Capsule,250mg,10,1280.71,15,1088.6,No,Prescription,Antibiotic,Room Temp,24,Bangladesh,Limited,3.8,302,Yes
P01311,BioTrust,Paracetamol,Nova Life,Tablet,5mg,30,665.47,0,665.47,No,OTC,Antacid,Room Temp,25,Canada,In stock,2.7,134,No
P01312,PharmaOne,Amoxicillin,Medicare Ltd,Tablet,100mg,10,1298.76,15,1103.95,No,OTC,Antidiabetic,Refrigerated,36,Bangladesh,Out of stock,2.6,192,Yes
P01313,BioTrust,Paracetamol,Sun Healthcare,Tablet,100mg,20,815.79,5,775.0,No,Prescription,Analgesic,Refrigerated,18,UK,Limited,3.8,280,No
P01314,LifeCare,Omeprazole,Medicare Ltd,Ointment,500mg,30,799.98,10,719.98,Yes,OTC,Antacid,Refrigerated,34,Canada,In stock,2.7,462,No
P01315,LifeCare,Omeprazole,Nova Life,Ointment,50mg,15,1041.63,20,833.3,No,Prescription,Analgesic,Refrigerated,12,USA,In stock,4.0,88,No
P01316,PharmaOne,Omeprazole,ABC Pharma,Ointment,5mg,15,1280.21,10,1152.19,No,Prescription,Antihypertensive,Refrigerated,34,USA,In stock,4.1,16,Yes
P01317,BioTrust,Atorvastatin,Sun Healthcare,Tablet,100mg,20,1769.77,0,1769.77,No,OTC,Antihypertensive,Refrigerated,28,Bangladesh,Out of stock,4.6,186,No
P01318,Medix,Metformin,ABC Pharma,Capsule,50mg,10,1427.4,0,1427.4,No,Prescription,Antibiotic,Refrigerated,34,Canada,Limited,2.8,427,Yes
P01319,BioTrust,Omeprazole,Global Remedies,Injection,100mg,20,1991.3,15,1692.61,No,Prescription,Antacid,Room Temp,19,UK,In stock,4.0,144,Yes
P01320,Medix,Omeprazole,ABC Pharma,Injection,250mg,15,1820.16,5,1729.15,No,OTC,Antihypertensive,Refrigerated,34,USA,In stock,4.2,456,Yes
P01321,LifeCare,Metformin,Medicare Ltd,Ointment,50mg,30,1996.39,20,1597.11,Yes,Prescription,Antibiotic,Refrigerated,19,USA,Out of stock,3.7,487,Yes
P01322,BioTrust,Amoxicillin,ABC Pharma,Ointment,500mg,15,1247.56,0,1247.56,No,Prescription,Antihypertensive,Refrigerated,24,UK,Out of stock,2.6,130,Yes
P01323,HealPlus,Metformin,Medicare Ltd,Tablet,500mg,20,427.49,5,406.12,Yes,OTC,Antidiabetic,Refrigerated,25,UK,In stock,2.5,358,No
P01324,BioTrust,Metformin,Medicare Ltd,Injection,250mg,30,1763.08,15,1498.62,Yes,OTC,Analgesic,Refrigerated,23,India,In stock,3.7,338,No
P01325,PharmaOne,Amoxicillin,Sun Healthcare,Syrup,100mg,20,1367.1,10,1230.39,Yes,Prescription,Antidiabetic,Room Temp,27,Canada,Out of stock,4.6,120,Yes
P01326,BioTrust,Atorvastatin,ABC Pharma,Tablet,100mg,20,1460.2,5,1387.19,No,Prescription,Antihypertensive,Refrigerated,13,India,Out of stock,3.2,276,No
P01327,HealPlus,Atorvastatin,Medicare Ltd,Tablet,50mg,10,869.72,0,869.72,Yes,Prescription,Antacid,Refrigerated,12,India,In stock,5.0,57,No
P01328,Medix,Amoxicillin,Medicare Ltd,Tablet,50mg,30,1728.73,10,1555.86,Yes,Prescription,Antibiotic,Room Temp,25,India,In stock,4.5,500,No
P01329,HealPlus,Omeprazole,Global Remedies,Tablet,5mg,20,1458.33,0,1458.33,Yes,OTC,Antihypertensive,Room Temp,27,USA,Limited,4.4,498,Yes
P01330,HealPlus,Atorvastatin,ABC Pharma,Capsule,50mg,10,542.6,10,488.34,No,OTC,Antihypertensive,Room Temp,23,USA,Limited,3.7,415,Yes
P01331,BioTrust,Paracetamol,ABC Pharma,Capsule,5mg,30,1539.78,5,1462.79,No,OTC,Antihypertensive,Refrigerated,27,UK,Out of stock,2.8,310,Yes
P01332,HealPlus,Amoxicillin,Global Remedies,Syrup,100mg,15,269.24,20,215.39,No,Prescription,Analgesic,Refrigerated,19,USA,In stock,3.7,403,No
P01333,BioTrust,Atorvastatin,ABC Pharma,Capsule,250mg,30,1498.54,0,1498.54,No,Prescription,Antibiotic,Room Temp,32,India,In stock,4.3,490,No
P01334,PharmaOne,Metformin,Sun Healthcare,Capsule,500mg,20,198.87,0,198.87,No,OTC,Antacid,Room Temp,17,India,In stock,5.0,478,No
P01335,LifeCare,Omeprazole,Medicare Ltd,Tablet,250mg,10,1982.53,15,1685.15,No,OTC,Antacid,Room Temp,12,UK,In stock,3.3,25,Yes
P01336,PharmaOne,Amoxicillin,Medicare Ltd,Syrup,250mg,30,1071.94,5,1018.34,No,Prescription,Analgesic,Refrigerated,30,India,Out of stock,3.6,114,Yes
P01337,LifeCare,Metformin,Global Remedies,Injection,100mg,15,562.85,0,562.85,Yes,OTC,Analgesic,Refrigerated,13,USA,In stock,3.2,291,No
P01338,LifeCare,Omeprazole,Global Remedies,Syrup,50mg,30,623.48,20,498.78,Yes,OTC,Antibiotic,Room Temp,31,UK,In stock,2.7,113,No
P01339,HealPlus,Metformin,Global Remedies,Capsule,250mg,20,1655.34,15,1407.04,No,Prescription,Antidiabetic,Refrigerated,29,UK,Limited,4.6,30,No
P01340,HealPlus,Amoxicillin,Global Remedies,Syrup,100mg,10,1886.22,15,1603.29,No,OTC,Antibiotic,Room Temp,32,India,Limited,4.3,28,No
P01341,BioTrust,Amoxicillin,ABC Pharma,Ointment,500mg,10,1835.99,10,1652.39,No,Prescription,Antidiabetic,Refrigerated,33,UK,Limited,3.4,424,Yes
P01342,BioTrust,Metformin,Medicare Ltd,Syrup,50mg,10,546.1,0,546.1,No,Prescription,Analgesic,Refrigerated,28,Bangladesh,Out of stock,3.8,251,Yes
P01343,HealPlus,Paracetamol,Medicare Ltd,Capsule,50mg,10,1735.25,0,1735.25,Yes,Prescription,Antidiabetic,Refrigerated,16,Canada,Limited,4.9,397,Yes
P01344,Medix,Metformin,Sun Healthcare,Syrup,5mg,15,826.43,15,702.47,Yes,OTC,Antacid,Room Temp,35,USA,Out of stock,4.6,233,Yes
P01345,Medix,Metformin,Global Remedies,Syrup,5mg,20,1421.4,10,1279.26,No,OTC,Antacid,Room Temp,32,Canada,Out of stock,4.6,296,No
P01346,LifeCare,Amoxicillin,Sun Healthcare,Syrup,5mg,15,484.33,15,411.68,Yes,OTC,Antihypertensive,Room Temp,33,Canada,Limited,3.8,370,Yes
P01347,LifeCare,Paracetamol,Global Remedies,Ointment,5mg,10,865.72,20,692.58,No,Prescription,Antacid,Refrigerated,17,UK,In stock,3.2,123,No
P01348,Medix,Atorvastatin,Nova Life,Injection,500mg,30,1246.05,10,1121.44,No,OTC,Antibiotic,Room Temp,36,UK,Limited,4.5,165,No
P01349,BioTrust,Atorvastatin,Medicare Ltd,Ointment,100mg,15,1982.27,20,1585.82,Yes,OTC,Antihypertensive,Refrigerated,23,USA,Out of stock,4.9,105,No
P01350,HealPlus,Metformin,Global Remedies,Syrup,100mg,15,67.36,0,67.36,No,Prescription,Antidiabetic,Refrigerated,26,USA,Out of stock,5.0,149,No
P01351,HealPlus,Atorvastatin,Medicare Ltd,Capsule,100mg,20,1409.61,0,1409.61,No,OTC,Analgesic,Room Temp,16,Canada,Out of stock,3.8,180,No
P01352,Medix,Omeprazole,Sun Healthcare,Tablet,250mg,20,1135.76,0,1135.76,Yes,Prescription,Antidiabetic,Refrigerated,26,Bangladesh,Out of stock,3.9,197,No
P01353,HealPlus,Paracetamol,Global Remedies,Injection,250mg,30,316.69,15,269.19,No,OTC,Antacid,Refrigerated,29,USA,In stock,3.5,154,No
P01354,LifeCare,Omeprazole,Nova Life,Syrup,250mg,10,386.52,15,328.54,No,Prescription,Antibiotic,Refrigerated,19,USA,In stock,2.9,39,Yes
P01355,BioTrust,Omeprazole,Nova Life,Injection,500mg,15,67.61,10,60.85,Yes,Prescription,Antacid,Room Temp,34,Canada,Limited,3.6,493,Yes
P01356,BioTrust,Metformin,Global Remedies,Capsule,100mg,10,1522.5,5,1446.38,No,OTC,Antidiabetic,Refrigerated,12,USA,In stock,3.5,466,No
P01357,LifeCare,Amoxicillin,Sun Healthcare,Tablet,500mg,30,1611.14,5,1530.58,No,Prescription,Antacid,Room Temp,23,Bangladesh,In stock,4.6,303,No
P01358,Medix,Atorvastatin,Nova Life,Syrup,100mg,15,559.59,0,559.59,Yes,Prescription,Antidiabetic,Refrigerated,27,Bangladesh,Limited,4.1,475,No
P01359,BioTrust,Atorvastatin,Sun Healthcare,Capsule,500mg,30,1271.28,15,1080.59,No,Prescription,Antibiotic,Refrigerated,36,UK,In stock,3.8,277,No
P01360,HealPlus,Omeprazole,Medicare Ltd,Injection,100mg,30,1983.11,5,1883.95,Yes,OTC,Antacid,Room Temp,30,Bangladesh,Limited,4.1,328,No
P01361,PharmaOne,Paracetamol,Medicare Ltd,Syrup,250mg,15,1754.14,0,1754.14,No,OTC,Antidiabetic,Room Temp,24,Canada,In stock,4.8,384,Yes
P01362,HealPlus,Omeprazole,ABC Pharma,Injection,5mg,20,1300.79,5,1235.75,Yes,Prescription,Antibiotic,Room Temp,23,Canada,In stock,2.6,238,No
P01363,PharmaOne,Paracetamol,Sun Healthcare,Ointment,50mg,15,76.57,5,72.74,Yes,OTC,Antacid,Room Temp,24,USA,In stock,3.3,99,No
P01364,BioTrust,Atorvastatin,Nova Life,Tablet,5mg,15,911.08,15,774.42,No,Prescription,Antacid,Refrigerated,30,Bangladesh,Out of stock,4.0,412,Yes
P01365,BioTrust,Omeprazole,ABC Pharma,Ointment,5mg,20,1695.61,15,1441.27,Yes,OTC,Antibiotic,Room Temp,15,India,Limited,2.7,31,Yes
P01366,BioTrust,Amoxicillin,Sun Healthcare,Tablet,250mg,15,1859.36,20,1487.49,Yes,OTC,Antacid,Room Temp,36,India,Limited,2.8,94,Yes
P01367,PharmaOne,Amoxicillin,Medicare Ltd,Tablet,100mg,10,1393.96,10,1254.56,No,OTC,Antibiotic,Refrigerated,21,India,Out of stock,4.4,290,Yes
P01368,Medix,Omeprazole,Nova Life,Capsule,100mg,20,587.5,20,470.0,No,OTC,Antibiotic,Room Temp,28,USA,Limited,3.2,83,No
P01369,Medix,Atorvastatin,Medicare Ltd,Tablet,500mg,20,264.9,20,211.92,No,OTC,Antidiabetic,Refrigerated,29,UK,In stock,3.4,215,Yes
P01370,LifeCare,Amoxicillin,Global Remedies,Ointment,500mg,20,379.63,20,303.7,Yes,OTC,Analgesic,Room Temp,28,UK,In stock,2.7,196,No
P01371,HealPlus,Metformin,Global Remedies,Syrup,5mg,10,1560.8,5,1482.76,No,OTC,Antihypertensive,Room Temp,12,Canada,Limited,4.0,168,No
P01372,PharmaOne,Atorvastatin,Nova Life,Injection,50mg,15,233.52,5,221.84,No,OTC,Antidiabetic,Refrigerated,25,Canada,In stock,3.1,33,No
P01373,LifeCare,Amoxicillin,Nova Life,Injection,5mg,20,1798.04,15,1528.33,Yes,Prescription,Antibiotic,Room Temp,16,India,Limited,2.6,350,No
P01374,LifeCare,Amoxicillin,Global Remedies,Ointment,250mg,10,1632.21,5,1550.6,No,Prescription,Antibiotic,Room Temp,29,India,Limited,2.9,105,Yes
P01375,LifeCare,Amoxicillin,Global Remedies,Ointment,5mg,20,1299.56,10,1169.6,Yes,Prescription,Antacid,Refrigerated,30,Canada,Limited,4.1,61,No
P01376,Medix,Paracetamol,Medicare Ltd,Tablet,50mg,10,1217.75,5,1156.86,No,OTC,Antihypertensive,Refrigerated,21,Bangladesh,Out of stock,5.0,99,No
P01377,HealPlus,Omeprazole,ABC Pharma,Capsule,100mg,10,177.08,20,141.66,Yes,Prescription,Antihypertensive,Room Temp,24,India,Out of stock,5.0,478,No
P01378,BioTrust,Amoxicillin,Medicare Ltd,Ointment,5mg,30,881.37,10,793.23,No,OTC,Antacid,Refrigerated,13,Canada,Out of stock,3.6,34,Yes
P01379,BioTrust,Paracetamol,ABC Pharma,Tablet,250mg,15,234.83,10,211.35,No,Prescription,Antacid,Room Temp,21,Bangladesh,In stock,2.8,235,Yes
P01380,LifeCare,Amoxicillin,Medicare Ltd,Syrup,5mg,10,1352.09,5,1284.49,No,OTC,Antidiabetic,Refrigerated,14,USA,In stock,4.6,478,Yes
P01381,BioTrust,Omeprazole,ABC Pharma,Ointment,100mg,10,1343.19,15,1141.71,No,Prescription,Antibiotic,Refrigerated,21,India,In stock,3.2,429,No
P01382,Medix,Metformin,Sun Healthcare,Ointment,250mg,20,55.24,0,55.24,Yes,OTC,Antihypertensive,Refrigerated,16,Bangladesh,Limited,2.9,481,No
P01383,HealPlus,Paracetamol,ABC Pharma,Injection,500mg,20,1124.25,10,1011.83,No,OTC,Antidiabetic,Room Temp,21,USA,Limited,3.9,408,No
P01384,BioTrust,Atorvastatin,ABC Pharma,Tablet,250mg,20,340.6,15,289.51,No,Prescription,Antihypertensive,Room Temp,17,India,In stock,4.3,136,Yes
P01385,BioTrust,Metformin,Global Remedies,Ointment,500mg,20,368.86,0,368.86,Yes,OTC,Analgesic,Room Temp,19,Canada,Out of stock,4.8,1,Yes
P01386,Medix,Paracetamol,ABC Pharma,Syrup,500mg,30,625.05,0,625.05,No,Prescription,Antacid,Room Temp,20,Bangladesh,In stock,2.6,300,No
P01387,BioTrust,Omeprazole,Global Remedies,Capsule,500mg,20,223.71,20,178.97,No,OTC,Antibiotic,Refrigerated,31,India,In stock,3.1,289,Yes
P01388,LifeCare,Metformin,Medicare Ltd,Injection,50mg,10,218.47,10,196.62,No,OTC,Antibiotic,Room Temp,29,USA,In stock,4.7,87,No
P01389,PharmaOne,Amoxicillin,ABC Pharma,Tablet,5mg,15,1698.26,20,1358.61,No,Prescription,Antihypertensive,Room Temp,23,India,Out of stock,2.5,370,No
P01390,HealPlus,Atorvastatin,Global Remedies,Ointment,250mg,20,415.21,20,332.17,Yes,OTC,Antihypertensive,Room Temp,19,Canada,Limited,4.0,452,No
P01391,BioTrust,Metformin,Sun Healthcare,Tablet,50mg,20,1402.01,15,1191.71,Yes,OTC,Antacid,Room Temp,29,USA,Limited,4.2,146,Yes
P01392,HealPlus,Paracetamol,Medicare Ltd,Injection,5mg,10,1667.66,5,1584.28,No,OTC,Analgesic,Refrigerated,30,India,Limited,3.4,261,Yes
P01393,PharmaOne,Amoxicillin,Medicare Ltd,Tablet,250mg,30,925.68,15,786.83,No,OTC,Antihypertensive,Room Temp,18,Bangladesh,Limited,3.8,68,No
P01394,HealPlus,Paracetamol,Nova Life,Capsule,500mg,15,1934.96,10,1741.46,Yes,OTC,Analgesic,Refrigerated,36,Bangladesh,Out of stock,2.5,399,No
P01395,PharmaOne,Paracetamol,Sun Healthcare,Capsule,5mg,30,1336.29,0,1336.29,No,Prescription,Antihypertensive,Refrigerated,22,Bangladesh,Limited,4.2,400,Yes
P01396,BioTrust,Paracetamol,Medicare Ltd,Syrup,5mg,15,79.11,5,75.15,Yes,OTC,Antibiotic,Room Temp,19,Bangladesh,In stock,3.5,357,No
P01397,PharmaOne,Atorvastatin,Medicare Ltd,Capsule,500mg,10,1265.89,0,1265.89,No,Prescription,Antacid,Refrigerated,22,Bangladesh,In stock,4.5,472,No
P01398,PharmaOne,Amoxicillin,Medicare Ltd,Injection,100mg,15,657.14,5,624.28,No,Prescription,Analgesic,Refrigerated,23,UK,Limited,4.6,314,Yes
P01399,BioTrust,Amoxicillin,Global Remedies,Injection,50mg,20,1953.74,0,1953.74,No,OTC,Antidiabetic,Refrigerated,29,Bangladesh,Limited,3.0,159,Yes
P01400,BioTrust,Atorvastatin,ABC Pharma,Ointment,250mg,30,243.58,15,207.04,No,Prescription,Antidiabetic,Room Temp,14,UK,In stock,4.8,427,No
P01401,Medix,Omeprazole,Sun Healthcare,Capsule,5mg,20,34.47,0,34.47,Yes,OTC,Analgesic,Room Temp,25,Bangladesh,Out of stock,4.6,331,No
P01402,PharmaOne,Omeprazole,Medicare Ltd,Capsule,100mg,30,999.7,10,899.73,Yes,OTC,Analgesic,Room Temp,12,Canada,In stock,3.3,373,No
P01403,LifeCare,Amoxicillin,Nova Life,Tablet,100mg,20,1205.76,20,964.61,No,Prescription,Antihypertensive,Room Temp,20,Canada,Out of stock,4.0,283,No
P01404,PharmaOne,Amoxicillin,Medicare Ltd,Tablet,500mg,10,996.74,5,946.9,Yes,Prescription,Antacid,Room Temp,16,India,Limited,4.8,358,Yes
P01405,LifeCare,Metformin,Global Remedies,Tablet,50mg,10,672.66,20,538.13,Yes,OTC,Antacid,Refrigerated,35,UK,Limited,4.3,128,Yes
P01406,HealPlus,Atorvastatin,Sun Healthcare,Syrup,500mg,30,712.89,5,677.25,No,Prescription,Antidiabetic,Refrigerated,30,Bangladesh,Out of stock,4.5,20,Yes
P01407,LifeCare,Atorvastatin,ABC Pharma,Capsule,5mg,20,647.65,5,615.27,No,OTC,Antihypertensive,Room Temp,15,Canada,Out of stock,4.1,325,No
P01408,PharmaOne,Atorvastatin,Sun Healthcare,Injection,500mg,10,1865.41,20,1492.33,Yes,Prescription,Antihypertensive,Room Temp,29,Canada,In stock,2.9,113,Yes
P01409,HealPlus,Atorvastatin,Nova Life,Ointment,100mg,30,206.88,0,206.88,Yes,Prescription,Antidiabetic,Refrigerated,23,Canada,Limited,4.8,17,Yes
P01410,Medix,Paracetamol,Medicare Ltd,Tablet,500mg,20,1841.44,0,1841.44,Yes,Prescription,Antibiotic,Refrigerated,34,Bangladesh,In stock,3.2,322,No
P01411,Medix,Amoxicillin,Medicare Ltd,Ointment,100mg,30,477.54,5,453.66,Yes,Prescription,Antidiabetic,Refrigerated,28,Canada,In stock,3.6,388,No
P01412,LifeCare,Metformin,ABC Pharma,Tablet,250mg,15,1568.38,5,1489.96,No,Prescription,Antidiabetic,Room Temp,32,Canada,In stock,2.7,263,Yes
P01413,HealPlus,Omeprazole,Sun Healthcare,Injection,500mg,15,1992.39,5,1892.77,Yes,Prescription,Antidiabetic,Room Temp,33,India,In stock,2.9,29,Yes
P01414,HealPlus,Omeprazole,Global Remedies,Tablet,5mg,30,1372.47,15,1166.6,No,Prescription,Antihypertensive,Refrigerated,33,Canada,Out of stock,3.3,288,Yes
P01415,Medix,Metformin,Medicare Ltd,Ointment,250mg,20,1619.33,10,1457.4,Yes,OTC,Antidiabetic,Room Temp,19,UK,In stock,2.6,187,Yes
P01416,PharmaOne,Omeprazole,Sun Healthcare,Syrup,100mg,30,1414.81,20,1131.85,Yes,Prescription,Antacid,Room Temp,16,Bangladesh,Out of stock,3.1,464,Yes
P01417,PharmaOne,Omeprazole,ABC Pharma,Ointment,250mg,30,1622.04,0,1622.04,Yes,OTC,Antibiotic,Refrigerated,26,Canada,In stock,3.5,492,No
P01418,HealPlus,Amoxicillin,Nova Life,Tablet,5mg,30,656.9,20,525.52,Yes,OTC,Antacid,Room Temp,23,UK,Out of stock,3.9,173,Yes
P01419,LifeCare,Omeprazole,ABC Pharma,Tablet,50mg,10,1296.55,20,1037.24,Yes,OTC,Antihypertensive,Refrigerated,25,India,In stock,4.3,107,No
P01420,LifeCare,Omeprazole,Sun Healthcare,Syrup,5mg,15,1218.57,0,1218.57,Yes,OTC,Analgesic,Refrigerated,34,India,In stock,3.6,311,Yes
P01421,BioTrust,Omeprazole,Medicare Ltd,Tablet,5mg,20,805.66,20,644.53,No,Prescription,Antidiabetic,Refrigerated,36,Bangladesh,Out of stock,4.2,79,No
P01422,Medix,Amoxicillin,Sun Healthcare,Ointment,5mg,20,1444.26,5,1372.05,No,OTC,Antihypertensive,Refrigerated,28,UK,Limited,2.9,187,No
P01423,LifeCare,Omeprazole,Medicare Ltd,Tablet,100mg,20,1186.08,0,1186.08,Yes,OTC,Antibiotic,Room Temp,27,Bangladesh,In stock,4.8,176,Yes
P01424,BioTrust,Metformin,Medicare Ltd,Capsule,5mg,20,510.36,0,510.36,Yes,Prescription,Antidiabetic,Refrigerated,22,USA,Out of stock,4.5,429,No
P01425,PharmaOne,Amoxicillin,Global Remedies,Ointment,500mg,30,1727.46,0,1727.46,No,OTC,Antibiotic,Room Temp,14,Bangladesh,In stock,4.5,368,No
P01426,PharmaOne,Paracetamol,Sun Healthcare,Injection,500mg,15,1862.22,0,1862.22,No,Prescription,Antihypertensive,Room Temp,12,UK,Out of stock,4.6,453,No
P01427,LifeCare,Omeprazole,Global Remedies,Syrup,50mg,30,647.22,15,550.14,Yes,OTC,Antihypertensive,Room Temp,19,India,Out of stock,4.9,451,Yes
P01428,Medix,Amoxicillin,Medicare Ltd,Tablet,50mg,10,747.1,0,747.1,No,OTC,Analgesic,Room Temp,23,USA,Limited,3.2,170,No
P01429,BioTrust,Metformin,Nova Life,Tablet,5mg,10,462.98,15,393.53,No,OTC,Antihypertensive,Refrigerated,12,Bangladesh,Limited,2.7,402,No
P01430,LifeCare,Metformin,Global Remedies,Syrup,50mg,20,231.28,5,219.72,Yes,OTC,Antihypertensive,Room Temp,25,Bangladesh,Limited,4.8,121,Yes
P01431,HealPlus,Omeprazole,Global Remedies,Syrup,500mg,10,561.45,0,561.45,No,Prescription,Antidiabetic,Room Temp,20,Canada,In stock,3.4,197,Yes
P01432,Medix,Amoxicillin,Nova Life,Injection,5mg,15,1972.94,15,1677.0,Yes,Prescription,Analgesic,Room Temp,20,USA,Out of stock,4.3,101,No
P01433,Medix,Metformin,Global Remedies,Tablet,250mg,30,122.85,0,122.85,Yes,OTC,Antibiotic,Room Temp,28,Canada,In stock,2.6,37,No
P01434,PharmaOne,Omeprazole,Nova Life,Ointment,5mg,30,1645.39,5,1563.12,No,OTC,Antihypertensive,Refrigerated,24,UK,In stock,4.8,92,No
P01435,BioTrust,Amoxicillin,Global Remedies,Tablet,250mg,10,1074.73,10,967.26,Yes,Prescription,Antacid,Refrigerated,36,USA,Limited,4.4,473,Yes
P01436,Medix,Metformin,Sun Healthcare,Injection,100mg,20,1166.77,15,991.75,Yes,OTC,Antibiotic,Refrigerated,35,Bangladesh,Out of stock,3.6,246,Yes
